row_id,premise
2400,"Sam finished the main course and looked around the table, awaiting a signal to continue the gathering."
2401,"Jordan sat down at the table with friends, ready to begin the meal and share the dishes."
2402,"Jordan was sitting at the table when a friend arrived and stood nearby, waiting."
2404,"Jordan arrived at the community center just as the event was about to start, and looked around for others."
2405,Jordan arrived at a friend's casual weekend get-together wearing comfortable jeans and a t-shirt.
2406,"Taylor was seated at the dining table with friends, waiting for the meal to begin and preparing to discuss various topics once everyone was served."
2407,Jordan was visiting a friend's house when the host approached with a plate of snacks.
2408,Jordan was seated at the table as the host began to serve the dishes.
2409,Jordan was visiting an art gallery when they noticed a display featuring a fellow visitor’s personal collection.
2410,"Jordan stepped into the room where several elderly individuals were seated, and paused to observe the situation."
2411,Taylor attended a celebration where friends and family gathered to honor an important personal achievement.
2412,Sam arrived at a friend's house for a visit and was about to step inside.
2413,Jordan arrived at the community event and looked around to see who was present.
2414,Taylor arrived at a friend's house on a weekend afternoon with a wrapped present in hand.
2415,Taylor arrived at a friend's house and was about to ring the doorbell.
2416,"Taylor arrived at a friend's house and stepped inside, observing the entrance area."
2417,Jordan finished their meal at a family gathering and reached for their napkin.
2418,Jordan was attending a formal event when a distinguished guest entered the room.
2419,"Taylor approached the front door of a friend's house, preparing to step inside for a visit."
2420,"Jordan was handed a wrapped box during a celebration, and they prepared to unwrap it in front of the giver."
2421,Taylor stood patiently behind the others in line as the server prepared to attend to the next customer.
2422,Taylor was selecting a present for a close friend’s birthday celebration.
2423,Jordan was about to approach an older relative in the living room during a family gathering.
2424,Jordan was seated in a quiet corner during a family gathering where elders were sharing stories.
2425,"Taylor arrived at a friend's house for a social visit, mindful of the different customs and traditions that might influence the interaction, and"
2426,Taylor arrived at the community center where the weekly book club was scheduled to start at 6 PM.
2428,"Sam sat at the table with a large platter of food in the center, ready to begin the meal."
2429,Sam was preparing to present a bouquet to a friend on their birthday.
2430,Taylor was preparing to present a bouquet of flowers to a friend on their birthday.
2431,"Taylor entered the formal meeting room and approached the senior manager, preparing to engage in the discussion."
2432,Taylor was about to enter the office of their supervisor during the morning hours.
2433,Jordan was about to enter the office of their supervisor during a busy workday.
2434,Jordan was attending a gathering where the host approached with a tray of drinks.
2435,Sam was in the process of selecting wrapping paper for a birthday present.
2436,Jordan approached an elderly neighbor to discuss the neighborhood improvements.
2437,Taylor was cleaning out their garage and preparing to throw away various cardboard boxes and plastic containers.
2438,Jordan arrived at a friend's birthday party and was considering inviting a mutual acquaintance.
2439,Sam arrived at a dinner gathering where the host extended a plate of appetizers toward the guests.
2440,"Sam was walking through the park, observing the trash scattered on the ground."
2441,Jordan received a gift from a friend during a visit and was about to thank them while mentioning how they planned to use it.
